HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Input.prompt,Answer.emot0,Answer.emot1,Answer.emot2,Answer.not_seen.on,Answer.pers0,Answer.pers1,Answer.pers2,Answer.phys0,Answer.phys1,Answer.phys2,Answer.seen.on,Answer.type_test,Approve,Reject
3RWB1RTQDL4E6L3AB76DX6V3AR28P0,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:06 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:06 PDT 2019,,,3A1PQ49WVKY64OIVJCUUX72T66U1HE,A2EXVRWKVMINE8,Approved,Mon Apr 29 15:44:06 PDT 2019,Mon Apr 29 15:46:29 PDT 2019,Thu May 02 15:46:29 PDT 2019,,,,143,100% (107/107),100% (107/107),100% (107/107),https://vignette.wikia.nocookie.net/marveldatabase/images/f/f5/Jack_Tarr_%28Earth-616%29_from_Deadly_Hands_of_Kung_Fu_Vol_2_1_001.jpg/revision/latest/scale-to-width-down/350?cb=20170703045944,phonily,Angry,Sadistic,Psycho,TRUE,Evil,Intimidating,liar,Strong,Old-fashioned,Human,FALSE,phonily,,
3RWB1RTQDL4E6L3AB76DX6V3AR28P0,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:06 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:06 PDT 2019,,,3C6FJU71TTA8ZGZIV082U92T72VYU6,APKO12PP5J5LW,Approved,Mon Apr 29 23:55:07 PDT 2019,Mon Apr 29 23:56:28 PDT 2019,Thu May 02 23:56:28 PDT 2019,,,,81,100% (168/168),100% (168/168),100% (168/168),https://vignette.wikia.nocookie.net/marveldatabase/images/f/f5/Jack_Tarr_%28Earth-616%29_from_Deadly_Hands_of_Kung_Fu_Vol_2_1_001.jpg/revision/latest/scale-to-width-down/350?cb=20170703045944,phonily,Blase,Bold,Brave,FALSE,Diplomatic,Considerate,Diplomatic,tall,fit,large,TRUE,phonily,,
3RWB1RTQDL4E6L3AB76DX6V3AR28P0,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:06 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:06 PDT 2019,,,3Q8GYXHFESJEBY8YY7I5P6IU5715CO,A2M940B6G3WN27,Approved,Tue Apr 30 23:38:34 PDT 2019,Tue Apr 30 23:42:27 PDT 2019,Fri May 03 23:42:27 PDT 2019,,,,233,100% (23/23),100% (23/23),100% (23/23),https://vignette.wikia.nocookie.net/marveldatabase/images/f/f5/Jack_Tarr_%28Earth-616%29_from_Deadly_Hands_of_Kung_Fu_Vol_2_1_001.jpg/revision/latest/scale-to-width-down/350?cb=20170703045944,phonily,Hysterical,Troubled,Zealous,TRUE,Famous,Fertile,Rustic,Sassy,Secretive,Innocent,FALSE,Itchy,,
3RWB1RTQDL4E6L3AB76DX6V3AR2P8H,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:15 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:15 PDT 2019,,,3LO69W1SU6U5UZROSGUVWMZ6P96LGJ,A3HINGM30ZVW8K,Approved,Mon Apr 29 11:28:23 PDT 2019,Mon Apr 29 11:29:40 PDT 2019,Thu May 02 11:29:40 PDT 2019,,,,77,100% (4/4),100% (4/4),100% (4/4),https://vignette.wikia.nocookie.net/marveldatabase/images/d/dc/Triton_%28Earth-616%29_from_Civil_War_II_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/278?cb=20160601210850,bolomen,Distrust,Mindfulness,Fear,TRUE,Plotting,Pedantic,Shy,Smart,Cunning,Witty,FALSE,bolomen,,
3RWB1RTQDL4E6L3AB76DX6V3AR2P8H,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:15 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:15 PDT 2019,,,3P1L2B7AD46TMC8MGZ731V88GVLOLX,AMZ59DGY7I2ZI,Approved,Mon Apr 29 12:45:18 PDT 2019,Mon Apr 29 12:46:52 PDT 2019,Thu May 02 12:46:52 PDT 2019,,,,94,100% (26/26),100% (26/26),100% (26/26),https://vignette.wikia.nocookie.net/marveldatabase/images/d/dc/Triton_%28Earth-616%29_from_Civil_War_II_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/278?cb=20160601210850,bolomen,frightening,captivating,confusing,TRUE,mysterious,strong,compelling,male,alien,anthropomorphic,FALSE,bolomen,,
3RWB1RTQDL4E6L3AB76DX6V3AR2P8H,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:15 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:15 PDT 2019,,,3Y9N9SS8L1SL2BR8KKPNUF2SC3A3D4,A2VMP1KLOXRHBV,Approved,Tue Apr 30 07:49:06 PDT 2019,Tue Apr 30 07:50:18 PDT 2019,Fri May 03 07:50:18 PDT 2019,,,,72,100% (4/4),100% (4/4),100% (4/4),https://vignette.wikia.nocookie.net/marveldatabase/images/d/dc/Triton_%28Earth-616%29_from_Civil_War_II_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/278?cb=20160601210850,bolomen,Fear,Dislike,Dismay,TRUE,Merciless,Evil,Violent,Athletic,Purple,Sturdy,FALSE,bolomen,,
3RZS0FBRWMRGIOTNSJMIZSRM0INPCN,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:16 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:16 PDT 2019,,,31LM9EDVOO9591KACZVD6RVBM6TJND,A2D70C0LG6MJH9,Approved,Tue Apr 30 10:43:52 PDT 2019,Tue Apr 30 10:45:54 PDT 2019,Fri May 03 10:45:54 PDT 2019,,,,122,100% (8/8),100% (8/8),100% (8/8),https://vignette.wikia.nocookie.net/marveldatabase/images/2/24/Jane_Foster_%28Earth-616%29_from_Mighty_Thor_Vol_1_706_001.jpg/revision/latest/scale-to-width-down/337?cb=20180426223946,kittled,calm,motivated,relaxed,TRUE,brave,grateful,hopeful,sickly,weak,tired,FALSE,kittled,,
3RZS0FBRWMRGIOTNSJMIZSRM0INPCN,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:16 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:16 PDT 2019,,,39N5ACM9HH4G6AJE62HSLMM3QGLP9N,A2FM0FFVKZUH3Q,Approved,Tue Apr 30 10:50:13 PDT 2019,Tue Apr 30 10:52:46 PDT 2019,Fri May 03 10:52:46 PDT 2019,,,,153,100% (3/3),100% (3/3),100% (3/3),https://vignette.wikia.nocookie.net/marveldatabase/images/2/24/Jane_Foster_%28Earth-616%29_from_Mighty_Thor_Vol_1_706_001.jpg/revision/latest/scale-to-width-down/337?cb=20180426223946,kittled,inspiration,curiosity,empathy,TRUE,benevolent,determined,wise,frail,nordic,pale,FALSE,kittled,,
3RZS0FBRWMRGIOTNSJMIZSRM0INPCN,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:16 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:16 PDT 2019,,,3TPZPLC3M3TUR8UYPTGIU9JHQHK3PF,A1RTLK8KEVD0JO,Approved,Mon Apr 29 15:47:59 PDT 2019,Mon Apr 29 15:50:45 PDT 2019,Thu May 02 15:50:45 PDT 2019,,,,166,100% (4/4),100% (4/4),100% (4/4),https://vignette.wikia.nocookie.net/marveldatabase/images/2/24/Jane_Foster_%28Earth-616%29_from_Mighty_Thor_Vol_1_706_001.jpg/revision/latest/scale-to-width-down/337?cb=20180426223946,kittled,tender,nervous,hopeful,TRUE,weary,empathetic,resourceful,scrappy,impoverished,sickly,FALSE,kittled,,
3S1WOPCJFIAZTBA3TXNTSK5DCVUEJ5,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:16 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:16 PDT 2019,,,37UEWGM5HWPJTIWYFH6OBB4ZTCLR1O,AHTWQSOY6HTJI,Approved,Mon Apr 29 11:57:49 PDT 2019,Mon Apr 29 11:59:50 PDT 2019,Thu May 02 11:59:50 PDT 2019,,,,121,100% (4/4),100% (4/4),100% (4/4),https://vignette.wikia.nocookie.net/marveldatabase/images/4/45/Mandarin_%28Earth-616%29_from_Invincible_Iron_Man_Vol_1_511_cover.jpg/revision/latest/scale-to-width-down/350?cb=20111229200254,clamber,Fear,Respect,Energized,TRUE,Aggressive,Outgoing,Dominant,Manly,Slick,Corporate,FALSE,clamber,,
3S1WOPCJFIAZTBA3TXNTSK5DCVUEJ5,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:16 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:16 PDT 2019,,,39ZSFO5CABDI4R4J907ZKMN5U6MJUD,A2EXVRWKVMINE8,Approved,Tue Apr 30 16:37:09 PDT 2019,Tue Apr 30 16:40:45 PDT 2019,Fri May 03 16:40:45 PDT 2019,,,,216,100% (107/107),100% (107/107),100% (107/107),https://vignette.wikia.nocookie.net/marveldatabase/images/4/45/Mandarin_%28Earth-616%29_from_Invincible_Iron_Man_Vol_1_511_cover.jpg/revision/latest/scale-to-width-down/350?cb=20111229200254,clamber,Concern,Confident,Prepared,TRUE,Secretive,Fighter,Suave,Quick,Formal,Strong,FALSE,clamber,,
3S1WOPCJFIAZTBA3TXNTSK5DCVUEJ5,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:16 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:16 PDT 2019,,,3GNA64GUZHLI5ZIH3PJ09B7B9D05Q9,A1X9X6JCC0UEKM,Approved,Tue Apr 30 06:06:06 PDT 2019,Tue Apr 30 06:09:03 PDT 2019,Fri May 03 06:09:03 PDT 2019,,,,177,100% (4/4),100% (4/4),100% (4/4),https://vignette.wikia.nocookie.net/marveldatabase/images/4/45/Mandarin_%28Earth-616%29_from_Invincible_Iron_Man_Vol_1_511_cover.jpg/revision/latest/scale-to-width-down/350?cb=20111229200254,clamber,Agressive,Fearless,Naughty,TRUE,Bold,Opinionated,Gutsy,Strong,Tough,Courageous,FALSE,clamber,,
3S1WOPCJFIAZTBA3TXNTSK5DCVUJEA,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:06 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:06 PDT 2019,,,30OG32W0SXSXYLYIYYKM9BIJHRPNEA,A7J80T5A0CI0J,Approved,Mon Apr 29 16:41:11 PDT 2019,Mon Apr 29 16:46:28 PDT 2019,Thu May 02 16:46:28 PDT 2019,,,,317,100% (16/16),100% (16/16),100% (16/16),https://vignette.wikia.nocookie.net/marveldatabase/images/d/d8/Star-Lord_Vol_2_2_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20161018191307,sheeter,fearful,wary,panicked,TRUE,dangerous,determined,angry,muscular,masculine,colorful,FALSE,sheeter,,
3S1WOPCJFIAZTBA3TXNTSK5DCVUJEA,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:06 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:06 PDT 2019,,,3WQ3B2KGEBXWDBF9JKKYBWZVBWEB13,APKO12PP5J5LW,Approved,Mon Apr 29 23:42:23 PDT 2019,Mon Apr 29 23:43:37 PDT 2019,Thu May 02 23:43:37 PDT 2019,,,,74,100% (168/168),100% (168/168),100% (168/168),https://vignette.wikia.nocookie.net/marveldatabase/images/d/d8/Star-Lord_Vol_2_2_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20161018191307,sheeter,Blase,Brave,Bothered,TRUE,Sincere,Diplomatic,Impartial,tall,large,fit,FALSE,sheeter,,
3S829FDFT4IVWP1SE6RADBV7NH8DXZ,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:07 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:07 PDT 2019,,,30BUDKLTXGCT8WSCUYO0FUIXQUUE5S,APKO12PP5J5LW,Approved,Thu May 02 00:26:57 PDT 2019,Thu May 02 00:28:25 PDT 2019,Sun May 05 00:28:25 PDT 2019,,,,88,100% (168/168),100% (168/168),100% (168/168),https://vignette.wikia.nocookie.net/marveldatabase/images/9/96/Jacques_Duquesne_%28Earth-616%29.png/revision/latest?cb=20081011044037,fencing,Scornful,Wise,Terrific,TRUE,Resourceful,Hardworking,Diligent,fit,smart,Plump,FALSE,fencing,,
3S829FDFT4IVWP1SE6RADBV7NH8DXZ,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:07 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:07 PDT 2019,,,34Z02EIMIVUW28O8NN7JXLM7C9XT0T,A2XD3QJPCNJK6Q,Approved,Mon Apr 29 18:37:15 PDT 2019,Mon Apr 29 18:41:42 PDT 2019,Thu May 02 18:41:42 PDT 2019,,,,267,100% (1/1),100% (1/1),100% (1/1),https://vignette.wikia.nocookie.net/marveldatabase/images/9/96/Jacques_Duquesne_%28Earth-616%29.png/revision/latest?cb=20081011044037,fencing,jubilant,domineering,confident,TRUE,stubborn,tenacious,forceful,powerful,heroic,strong,FALSE,fencing,,
3S8A4GJRD5K47RHI44IEJKOUQKD6VX,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:15 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:15 PDT 2019,,,31UV0MXWNTT5O1UYQHER09GPI2NI5L,APKO12PP5J5LW,Approved,Tue Apr 30 02:49:16 PDT 2019,Tue Apr 30 02:51:24 PDT 2019,Fri May 03 02:51:24 PDT 2019,,,,128,100% (168/168),100% (168/168),100% (168/168),https://vignette.wikia.nocookie.net/marveldatabase/images/a/ae/Captain_Britain_and_MI-13_Annual_Vol_1_1_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20091030100205,bunnies,Youthful,Sweet,Loving,TRUE,Impartial,Diplomatic,Sincere,tall,fit,stylish,FALSE,bunnies,,
3S8A4GJRD5K47RHI44IEJKOUQKD6VX,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:15 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:15 PDT 2019,,,3J4Q2Z4UT1KCIIX1ZQ69ZBKOT65QW4,A1RTLK8KEVD0JO,Approved,Mon Apr 29 15:58:05 PDT 2019,Mon Apr 29 16:02:11 PDT 2019,Thu May 02 16:02:11 PDT 2019,,,,246,100% (4/4),100% (4/4),100% (4/4),https://vignette.wikia.nocookie.net/marveldatabase/images/a/ae/Captain_Britain_and_MI-13_Annual_Vol_1_1_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20091030100205,bunnies,jovial,zealous,excited,TRUE,confident,free,courageous,suggestive,fiery,wild,FALSE,bunnies,,
3S8A4GJRD5K47RHI44IEJKOUQKD6VX,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:15 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:15 PDT 2019,,,3WMINLGALEKBH4KFT39MXHYGXAGCAT,A1YPOIURXB6ESR,Approved,Mon Apr 29 19:13:34 PDT 2019,Mon Apr 29 19:18:47 PDT 2019,Thu May 02 19:18:47 PDT 2019,,,,313,100% (6/6),100% (6/6),100% (6/6),https://vignette.wikia.nocookie.net/marveldatabase/images/a/ae/Captain_Britain_and_MI-13_Annual_Vol_1_1_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20091030100205,bunnies,powerful,daring,invincible,TRUE,confident,bright,carefree,feminine,curvy,fit,FALSE,bunnies,,
3S8APUMBJZ0LH6CN0GUICE70GR0BFZ,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:07 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:07 PDT 2019,,,32KTQ2V7RGWAL7M1EMP04IS8MUJ9MN,A7J80T5A0CI0J,Approved,Thu May 02 09:06:37 PDT 2019,Thu May 02 09:13:18 PDT 2019,Sun May 05 09:13:18 PDT 2019,,,,401,100% (16/16),100% (16/16),100% (16/16),https://vignette.wikia.nocookie.net/marveldatabase/images/8/81/Arcturus_Rann_%28Earth-616%29.jpg/revision/latest?cb=20090510181426,venomly,respectful,interested,supportive,TRUE,serious,tenacious,strong-willed,brunette,well-built,frowning,FALSE,venomly,,
3S8APUMBJZ0LH6CN0GUICE70GR0BFZ,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:07 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:07 PDT 2019,,,3PH3VY7DJOELWAYSMMPMQ4WSYW1ZWS,APKO12PP5J5LW,Approved,Wed May 01 22:40:23 PDT 2019,Wed May 01 22:41:51 PDT 2019,Sat May 04 22:41:51 PDT 2019,,,,88,100% (168/168),100% (168/168),100% (168/168),https://vignette.wikia.nocookie.net/marveldatabase/images/8/81/Arcturus_Rann_%28Earth-616%29.jpg/revision/latest?cb=20090510181426,venomly,Decisive,Safe,Uncouth,TRUE,Determined,Passionate,Decisive,Flabby,Slim,Lanky,FALSE,venomly,,
3SA4EMRVJXJWOWY7G3TY4RPLRTQP0U,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:13 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:13 PDT 2019,,,337RC3OW08JOCWHJHBTHWN2GCSNVLJ,A2GTYOM6QUGKOO,Approved,Mon Apr 29 18:31:43 PDT 2019,Mon Apr 29 18:33:07 PDT 2019,Thu May 02 18:33:07 PDT 2019,,,,84,100% (2/2),100% (2/2),100% (2/2),https://vignette.wikia.nocookie.net/marveldatabase/images/3/31/Heather_Douglas_%28Earth-616%29_from_Guardians_of_the_Galaxy_Vol_4_5_001.jpg/revision/latest/scale-to-width-down/281?cb=20160211051515,sthenic,FEAR,ANXIETY,MISTRUST,TRUE,FIERCE,SERIOUS,WARLIKE,UGLY,BALD,FRIGHTENING,FALSE,STHENIC,,
3SA4EMRVJXJWOWY7G3TY4RPLRTQP0U,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:13 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:13 PDT 2019,,,3O7L7BFSHH65KKNR1I7U43M2VSUIEO,A2GLI65GHLT1Y8,Approved,Mon Apr 29 16:37:02 PDT 2019,Mon Apr 29 16:39:07 PDT 2019,Thu May 02 16:39:07 PDT 2019,,,,125,100% (1/1),100% (1/1),100% (1/1),https://vignette.wikia.nocookie.net/marveldatabase/images/3/31/Heather_Douglas_%28Earth-616%29_from_Guardians_of_the_Galaxy_Vol_4_5_001.jpg/revision/latest/scale-to-width-down/281?cb=20160211051515,sthenic,Anger,Disgust,Fear,TRUE,Evil,Self-Centered,Heartless,Fit,Strong,Tall,FALSE,sthenic,,
3SA4EMRVJXJWOWY7G3TY4RPLRTQP0U,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:13 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:13 PDT 2019,,,3Z3ZLGNNSLBFRKVDP6V7UE9RV0NQ3K,APKO12PP5J5LW,Approved,Wed May 01 23:09:36 PDT 2019,Wed May 01 23:10:51 PDT 2019,Sat May 04 23:10:51 PDT 2019,,,,75,100% (168/168),100% (168/168),100% (168/168),https://vignette.wikia.nocookie.net/marveldatabase/images/3/31/Heather_Douglas_%28Earth-616%29_from_Guardians_of_the_Galaxy_Vol_4_5_001.jpg/revision/latest/scale-to-width-down/281?cb=20160211051515,sthenic,Serene,Shaky,Timorous,TRUE,leader,Fearless,Courageous,Curvy,Flabby,Slim,FALSE,sthenic,,
3SBNLSTU6WMK1K17FOFVAWBIVH6DZW,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:07 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:07 PDT 2019,,,3AMYWKA6YE3B3R5FTV11CCQBQQZ6OQ,APKO12PP5J5LW,Approved,Wed May 01 21:16:10 PDT 2019,Wed May 01 21:18:48 PDT 2019,Sat May 04 21:18:48 PDT 2019,,,,158,100% (168/168),100% (168/168),100% (168/168),https://vignette.wikia.nocookie.net/marveldatabase/images/4/45/St._John_Allerdyce_%28Earth-616%29_from_Marvel_War_of_Heroes_003.jpg/revision/latest/scale-to-width-down/350?cb=20180617020413,quienal,Panicky,Passionate,Mysterious,TRUE,Amiable,Affable,Gregarious,Muscular,Beefy,Burly,FALSE,quienal,,
3SBNLSTU6WMK1K17FOFVAWBIVH6DZW,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:07 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:07 PDT 2019,,,3S4AW7T80EZPIJY4XFSUNX23ZEHL40,A2EXVRWKVMINE8,Approved,Tue Apr 30 11:14:15 PDT 2019,Tue Apr 30 11:20:42 PDT 2019,Fri May 03 11:20:42 PDT 2019,,,,387,100% (107/107),100% (107/107),100% (107/107),https://vignette.wikia.nocookie.net/marveldatabase/images/4/45/St._John_Allerdyce_%28Earth-616%29_from_Marvel_War_of_Heroes_003.jpg/revision/latest/scale-to-width-down/350?cb=20180617020413,quienal,Focused,Neutral,Indifferent,FALSE,Brotherhood,Trouble maker,Risky,Athletic,Fit,Handsome,TRUE,quienal,,
3SZYX62S5IH6DXG8HN5TL0UR87V75Q,3WB9XW3MQYWZXO4Q8KNQNRYA6UZCKX,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.01 ,Mon Apr 29 11:10:18 PDT 2019,3,BatchId:3624719;OriginalHitTemplateId:928390877;,3600,259200,Thu May 02 11:10:18 PDT 2019,,,34S9DKFK766V4QF9YZWGGEAZZ5TYN3,A2EXVRWKVMINE8,Approved,Mon Apr 29 22:48:50 PDT 2019,Mon Apr 29 22:54:42 PDT 2019,Thu May 02 22:54:42 PDT 2019,,,,352,100% (107/107),100% (107/107),100% (107/107),https://vignette.wikia.nocookie.net/marveldatabase/images/1/16/Anthony_Druid_%28Earth-616%29_from_Squadron_Supreme_Vol_4_4_001.png/revision/latest/scale-to-width-down/235?cb=20160218005659,mushier,prideful,confident,carefree,TRUE,evil,ambitious,scary,Old,short,thin,FALSE,mushier,,
