HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Input.prompt,Answer.emot0,Answer.emot1,Answer.emot2,Answer.not_seen.on,Answer.pers0,Answer.pers1,Answer.pers2,Answer.phys0,Answer.phys1,Answer.phys2,Answer.seen.on,Answer.type_test,Approve,Reject
3T8DUCXY0PNCCIFRXGLB2CRBKMMT95,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:38 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Thu May 09 10:44:38 PDT 2019,,,3MX2NQ3YCCB2EWJTP3ES3J348C75XK,A2VCNB4XETPOT2,Submitted,Mon May 06 16:25:35 PDT 2019,Mon May 06 16:26:19 PDT 2019,Thu May 09 16:26:19 PDT 2019,,,,44,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/a/a1/Ulik_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Vol_1_11_001.jpg/revision/latest/scale-to-width-down/350?cb=20170414053123,packwax,GROSS,UNCOMFORTABLE,FEAR,TRUE,MEAN,TERROR,HATE,HAIRY,HARD,MUSCULAR,FALSE,PACKWAX,,
3T8DUCXY0PNCCIFRXGLB2CRBKMMT95,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:38 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Thu May 09 10:44:38 PDT 2019,,,3OVHNO1VE9IMN4Y15RKWYG77TXTDZV,AWLVXTQ4SO4C8,Submitted,Tue May 07 09:24:55 PDT 2019,Tue May 07 09:27:13 PDT 2019,Fri May 10 09:27:13 PDT 2019,,,,138,100% (1/1),100% (1/1),100% (1/1),https://vignette.wikia.nocookie.net/marveldatabase/images/a/a1/Ulik_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Vol_1_11_001.jpg/revision/latest/scale-to-width-down/350?cb=20170414053123,packwax,Disgruntled,Angry,confrontational,TRUE,protector,fighter,agressive,Big,Strong,Muscular,FALSE,packwax,,
3T8DUCXY0PNCCIFRXGLB2CRBKMMT95,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:38 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Thu May 09 10:44:38 PDT 2019,,,3RSDURM96D3RAK2W50TXQRGQNESYEI,A3IJNWM14T6CN7,Submitted,Tue May 07 07:14:42 PDT 2019,Tue May 07 07:15:08 PDT 2019,Fri May 10 07:15:08 PDT 2019,,,,26,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/a/a1/Ulik_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Vol_1_11_001.jpg/revision/latest/scale-to-width-down/350?cb=20170414053123,packwax,angry,calm,serious,TRUE,angry,calm,serious,angry,calm,hairy,FALSE,packwax,,
3TL87MO8CO6XUFYZRTJCQH35T7VFLG,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:31 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Tue May 07 09:43:23 PDT 2019,,,358010RM5HAJCQY8VUW57HX3LUHVXD,AXFTXWW2B0Y5B,Submitted,Mon May 06 10:51:12 PDT 2019,Mon May 06 10:53:48 PDT 2019,Thu May 09 10:53:48 PDT 2019,,,,156,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/7/7b/4_Vol_1_11_Textless.jpg/revision/latest/scale-to-width-down/331?cb=20180610201853,roister,Powerful,Terrifying,dangerous,TRUE,Angry,Mad,Irate,Green,Massive,Strong,FALSE,roister,,
3TL87MO8CO6XUFYZRTJCQH35T7VFLG,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:31 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Tue May 07 09:43:23 PDT 2019,,,39N5ACM9HH4G6AJE62HSLMM3SBQ9P4,APKO12PP5J5LW,Submitted,Mon May 06 22:40:56 PDT 2019,Mon May 06 22:42:52 PDT 2019,Thu May 09 22:42:52 PDT 2019,,,,116,100% (168/168),100% (168/168),100% (168/168),https://vignette.wikia.nocookie.net/marveldatabase/images/7/7b/4_Vol_1_11_Textless.jpg/revision/latest/scale-to-width-down/331?cb=20180610201853,roister,Pensive,Rational,Troubled,TRUE,Clever,Dark,Imaginative,rusty,tall,large,FALSE,roister,,
3TL87MO8CO6XUFYZRTJCQH35T7VLFM,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:31 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Tue May 07 09:43:24 PDT 2019,,,3CN4LGXD5059II53GUHKH54ZAM4Y4C,A2VCNB4XETPOT2,Submitted,Mon May 06 16:23:05 PDT 2019,Mon May 06 16:23:56 PDT 2019,Thu May 09 16:23:56 PDT 2019,,,,51,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/a/a9/Hector_Ayala_%28Earth-616%29_from_Deadly_Hands_of_Kung_Fu_Vol_1_22_%28Cover%29.png/revision/latest/scale-to-width-down/197?cb=20130321180527,cueball,saddness,anger,fear,TRUE,anger,upsetting,rage,muscular,wet,slimey,FALSE,cueball,,
3TL87MO8CO6XUFYZRTJCQH35T7VLFM,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:31 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Tue May 07 09:43:24 PDT 2019,,,3ZAZR5XV04ZCICSN5VPLEAPP8N0CZT,A2WSCI9DQBH855,Submitted,Mon May 06 10:52:02 PDT 2019,Mon May 06 10:53:45 PDT 2019,Thu May 09 10:53:45 PDT 2019,,,,103,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/a/a9/Hector_Ayala_%28Earth-616%29_from_Deadly_Hands_of_Kung_Fu_Vol_1_22_%28Cover%29.png/revision/latest/scale-to-width-down/197?cb=20130321180527,cueball,rage,terrifying,fighter,TRUE,evil,cruel,merciless,strong,fast,tall,FALSE,cueball,,
3TLFH2L6YB51CYUSC76WSPJXEGCT2D,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:37 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Tue May 07 09:43:11 PDT 2019,,,3RJSC4XJ13BUH6DIMRPLU5GTY6X05X,ARA1SVR85THFP,Submitted,Mon May 06 19:09:29 PDT 2019,Mon May 06 19:11:33 PDT 2019,Thu May 09 19:11:33 PDT 2019,,,,124,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/6/66/Spider-Verse_Vol_2_3_Noto_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20151010001039,dungier,Safe,Attraction,Awed,FALSE,Courageous,Justice,Retribution,Spider,Agile,Female,TRUE,dungier,,
3TRB893CSLR4TU5SYJOKPXLGZ2QG77,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:41 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Tue May 07 09:43:33 PDT 2019,,,317HQ483IA99EQ04UHADUQGBBO6NI3,A2IZN6YFSP7YQ9,Submitted,Tue May 07 07:57:47 PDT 2019,Tue May 07 08:01:31 PDT 2019,Fri May 10 08:01:31 PDT 2019,,,,224,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/8/89/Kathryn_Cushing_%28Earth-616%29.jpg/revision/latest/scale-to-width-down/207?cb=20070823193602,megapod,thoughtful,concerned,deligent,FALSE,determined,confident,brave,classy,efficient,boss,TRUE,megapod,,
3TRB893CSLR4TU5SYJOKPXLGZ2QG77,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:41 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Tue May 07 09:43:33 PDT 2019,,,3SBEHTYCWQK3QP4I1JJOB6EIFZOIYK,A35PG6HAKKTRV2,Submitted,Mon May 06 12:32:19 PDT 2019,Mon May 06 12:33:49 PDT 2019,Thu May 09 12:33:49 PDT 2019,,,,90,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/8/89/Kathryn_Cushing_%28Earth-616%29.jpg/revision/latest/scale-to-width-down/207?cb=20070823193602,megapod,respectful,thoughtful,curious,TRUE,intelligent,interested,powerful,Competent,Smart,confident,FALSE,megapod,,
3TUOHPJXYJEU5V1JV1W05ZKSVJVXWI,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:31 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Tue May 07 09:43:20 PDT 2019,,,3T3IWE1XG94KQ1T74L1YCRDPRF9QT8,A20B3S12QLNTQJ,Submitted,Tue May 07 04:58:18 PDT 2019,Tue May 07 05:04:50 PDT 2019,Fri May 10 05:04:50 PDT 2019,,,,392,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/6/62/Hera_Argeia_%28Earth-616%29_from_Herc_Vol_1_9_001.png/revision/latest/scale-to-width-down/350?cb=20131030210410,itemise,Brave,Zealous,Trustworthy,TRUE,Adventurous,Affectionate,Courageous,gorgeous,well-built,Curvy,FALSE,itemise,,
3U74KRR67O2X1KJLYQ4GKDMVPB3TN4,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:42 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Tue May 07 09:43:38 PDT 2019,,,3IO1LGZLKCE8IZIZMEC5FQ0BDXC68U,A2CUFLOIO8ZAW4,Submitted,Mon May 06 15:25:42 PDT 2019,Mon May 06 15:26:39 PDT 2019,Thu May 09 15:26:39 PDT 2019,,,,57,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/a/a7/Jerome_Beechman_%28Earth-616%29_from_Spider-Man_Breakout_Vol_1_2_001.jpg/revision/latest/scale-to-width-down/323?cb=20091022155135,lunette,angry,unfocused,intense,FALSE,intense,overachieving,sexist,mandril,humanoid,apelike,TRUE,lunette,,
3UDTAB6HH8GBW9I0ZEX1I1P6NBQ091,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:43 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Tue May 07 09:43:42 PDT 2019,,,3YDTZAI2W0XCSCU045AB3ITP32I419,A3DFNUPB6VEJNS,Submitted,Mon May 06 19:41:52 PDT 2019,Mon May 06 19:44:28 PDT 2019,Thu May 09 19:44:28 PDT 2019,,,,156,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/3/37/Jennifer_Kale_%28Earth-616%29_from_Thunderbolts_Vol_1_154_001.png/revision/latest/scale-to-width-down/234?cb=20110407072116,figging,fear,nervous,anxious,TRUE,super,evil,villian,tall,blonde,muscular,FALSE,figging,,
3UQ1LLR26CP2YOHRGDXKCGSEWRILA9,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:31 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Thu May 09 10:44:31 PDT 2019,,,3HRMW88U197SPDYOEQ67B7RFK0D0MB,A2VCNB4XETPOT2,Submitted,Mon May 06 16:27:03 PDT 2019,Mon May 06 16:27:40 PDT 2019,Thu May 09 16:27:40 PDT 2019,,,,37,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/d/db/Debra_Whitman_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Spider-Man_Back_in_Black_Vol_1_1_0001.jpg/revision/latest?cb=20070419102938,tarries,caring,happiness,funny,TRUE,sweet,concerned,kindness,soft,delicate,lean,FALSE,tarries,,
3UQ1LLR26CP2YOHRGDXKCGSEWRILA9,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:31 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Thu May 09 10:44:31 PDT 2019,,,3MYYFCXHJ6O9WRK3MOVEA5XV5SPG4B,APKO12PP5J5LW,Submitted,Mon May 06 22:37:16 PDT 2019,Mon May 06 22:38:09 PDT 2019,Thu May 09 22:38:09 PDT 2019,,,,53,100% (168/168),100% (168/168),100% (168/168),https://vignette.wikia.nocookie.net/marveldatabase/images/d/db/Debra_Whitman_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Spider-Man_Back_in_Black_Vol_1_1_0001.jpg/revision/latest?cb=20070419102938,tarries,Euphoric,Demeaned,Debilitated,TRUE,practical,persistent,philosophical,steep,musky,terrifying,FALSE,tarries,,
3UQ1LLR26CP2YOHRGDXKCGSEWRILA9,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:31 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Thu May 09 10:44:31 PDT 2019,,,3WJEQKOXABJRU1AHD6K2GLFPV7GA1I,A3ILNJMBARBMU,Submitted,Mon May 06 13:16:56 PDT 2019,Mon May 06 13:19:26 PDT 2019,Thu May 09 13:19:26 PDT 2019,,,,150,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/d/db/Debra_Whitman_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Spider-Man_Back_in_Black_Vol_1_1_0001.jpg/revision/latest?cb=20070419102938,tarries,boredom,passivity,disinterest,TRUE,quiet,prim,serious,demure,mousy,modest,FALSE,tarries,,
3UUIU9GZC7MTBVDFUQ8UQWM9YQ3T5E,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:38 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Tue May 07 09:43:16 PDT 2019,,,3A1PQ49WVKY64OIVJCUUX72T87LH1P,A3J3IXX1UONTRO,Submitted,Mon May 06 18:32:40 PDT 2019,Mon May 06 18:34:22 PDT 2019,Thu May 09 18:34:22 PDT 2019,,,,102,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/9/9c/Andreas_von_Strucker_%28Earth-616%29_from_Black_Panther_Vol_6_6_001.jpg/revision/latest/scale-to-width-down/220?cb=20160916015300,manuary,Trust,Peace,Affection,TRUE,Serious,Integrity,Honest,Strength,Endurance,Solidity,FALSE,manuary,,
3UUIU9GZC7MTBVDFUQ8UQWM9YQ3T5E,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:38 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Tue May 07 09:43:16 PDT 2019,,,3MMN5BL1W2LO65XLXDOQD5PMNE3M32,APKO12PP5J5LW,Submitted,Mon May 06 22:19:07 PDT 2019,Mon May 06 22:20:12 PDT 2019,Thu May 09 22:20:12 PDT 2019,,,,65,100% (168/168),100% (168/168),100% (168/168),https://vignette.wikia.nocookie.net/marveldatabase/images/9/9c/Andreas_von_Strucker_%28Earth-616%29_from_Black_Panther_Vol_6_6_001.jpg/revision/latest/scale-to-width-down/220?cb=20160916015300,manuary,hopeful,warm,clever,TRUE,Dependable,Reliable,Trustworthy,Podgy,Plump,chubby,FALSE,manuary,,
3V8JSVE8Y07PO052FXOW27K1QLKYE9,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:40 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Tue May 07 09:43:28 PDT 2019,,,3NL0RFNU0I4EYDGMCFGT8XPOC3MK4M,A3ILNJMBARBMU,Submitted,Mon May 06 13:20:35 PDT 2019,Mon May 06 13:22:26 PDT 2019,Thu May 09 13:22:26 PDT 2019,,,,111,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/6/61/Hannibal_King_%28Earth-616%29_from_Vampires_The_Marvel_Undead_Vol_1_1_0001.png/revision/latest/scale-to-width-down/211?cb=20170409170439,halibiu,relief,interest,curiosity,TRUE,serious,demanding,forthright,rumpled,masculine,solid,FALSE,halbiu,,
3V8JSVE8Y07PO052FXOW27K1QLKYE9,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:40 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Tue May 07 09:43:28 PDT 2019,,,3YT88D1N0BFTGHXIC1BAYSXIYASK3H,A3IJNWM14T6CN7,Submitted,Tue May 07 07:08:24 PDT 2019,Tue May 07 07:09:34 PDT 2019,Fri May 10 07:09:34 PDT 2019,,,,70,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/6/61/Hannibal_King_%28Earth-616%29_from_Vampires_The_Marvel_Undead_Vol_1_1_0001.png/revision/latest/scale-to-width-down/211?cb=20170409170439,halibiu,strong,angry,scary,TRUE,strong,dangerous,scary,strange,ugly,scary,FALSE,halibiu,,
3VDI8GSXAHA8T8AB8OGQ3XHBAMWG8U,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:41 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Thu May 09 10:44:41 PDT 2019,,,39L1G8WVWT8RAGBW4R5STD1JP4P13S,A3IJNWM14T6CN7,Submitted,Tue May 07 06:59:39 PDT 2019,Tue May 07 07:00:39 PDT 2019,Fri May 10 07:00:39 PDT 2019,,,,60,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/2/27/Boris_Bullski_%28Earth-616%29_from_Invincible_Iron_Man_Vol_1_522.jpg/revision/latest?cb=20121216033050,geneses,angry,sensative,friendly,TRUE,helpful,serious,kind,serious,broad,scary,FALSE,geneses,,
3VDI8GSXAHA8T8AB8OGQ3XHBAMWG8U,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:41 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Thu May 09 10:44:41 PDT 2019,,,39PAAFCODPHCV9POQKV8IECX8Z1VT4,A35PG6HAKKTRV2,Submitted,Mon May 06 12:30:40 PDT 2019,Mon May 06 12:32:19 PDT 2019,Thu May 09 12:32:19 PDT 2019,,,,99,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/2/27/Boris_Bullski_%28Earth-616%29_from_Invincible_Iron_Man_Vol_1_522.jpg/revision/latest?cb=20121216033050,geneses,fearful,resolved,prepared,TRUE,angry,determined,confident,driven,focused,powerful,FALSE,geneses,,
3VDI8GSXAHA8T8AB8OGQ3XHBAMWG8U,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:41 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Thu May 09 10:44:41 PDT 2019,,,3IOEN3P9SA0Q7ZYENT3Q0GD3ZTV613,A3DFNUPB6VEJNS,Submitted,Mon May 06 20:19:07 PDT 2019,Mon May 06 20:20:42 PDT 2019,Thu May 09 20:20:42 PDT 2019,,,,95,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/2/27/Boris_Bullski_%28Earth-616%29_from_Invincible_Iron_Man_Vol_1_522.jpg/revision/latest?cb=20121216033050,geneses,safe,wary,curious,TRUE,stealthy,strong,commanding,green,robotic,huge,FALSE,geneses,,
3VGZ74AYTIXA5B0OP0WV5JDU0DHGC0,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:42 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Thu May 09 10:44:42 PDT 2019,,,37QW5D2ZRJ3D5XGWTRF8GVW3VIAS8V,AHD6Z6F9T75A9,Submitted,Mon May 06 12:02:24 PDT 2019,Mon May 06 12:12:59 PDT 2019,Thu May 09 12:12:59 PDT 2019,,,,635,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/d/d8/Lila_Cheney_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_A-Z_Vol_1_2.jpg/revision/latest/scale-to-width-down/283?cb=20130727163027,budding,excitement,happiness,joy,TRUE,ambitious,determined,powerful,fit,agile,strong,FALSE,budding,,
3VGZ74AYTIXA5B0OP0WV5JDU0DHGC0,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:42 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Thu May 09 10:44:42 PDT 2019,,,3G5W44VEUAZUAT967GIUHMMR2EEKG4,APKO12PP5J5LW,Submitted,Mon May 06 22:32:50 PDT 2019,Mon May 06 22:35:05 PDT 2019,Thu May 09 22:35:05 PDT 2019,,,,135,100% (168/168),100% (168/168),100% (168/168),https://vignette.wikia.nocookie.net/marveldatabase/images/d/d8/Lila_Cheney_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_A-Z_Vol_1_2.jpg/revision/latest/scale-to-width-down/283?cb=20130727163027,budding,Brave,Foolish,Judged,TRUE,Energetic,Clever,Athletic,bad,dirty,carved,FALSE,budding,,
3VGZ74AYTIXA5B0OP0WV5JDU0DHGC0,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:42 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Thu May 09 10:44:42 PDT 2019,,,3IQ1VMJRYW19J6DCHJZVVRX8TII9A2,AOGNIEJWXIERU,Submitted,Mon May 06 11:53:30 PDT 2019,Mon May 06 11:56:28 PDT 2019,Thu May 09 11:56:28 PDT 2019,,,,178,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/d/d8/Lila_Cheney_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_A-Z_Vol_1_2.jpg/revision/latest/scale-to-width-down/283?cb=20130727163027,budding,Energetic,Energetic,Exuberant,TRUE,Thoughtful,Determined,Healthy,Ablaze,Glamorous,Magnificent,FALSE,budding,,
3VP28W7DUP1HZ4F36UALYWE38G3FZZ,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:38 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Tue May 07 09:43:18 PDT 2019,,,3G0WWMR1UY1MVOON7PFM3S7X2PYQN2,A3TMU2RBQ3Y7F6,Submitted,Mon May 06 12:26:58 PDT 2019,Mon May 06 12:27:59 PDT 2019,Thu May 09 12:27:59 PDT 2019,,,,61,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/1/19/Skaar_%28Earth-616%29_from_Hulk_Vol_3_7.jpg/revision/latest/scale-to-width-down/210?cb=20141018201249,serving,anger,unhappiness,boredom,TRUE,angsty,moody,brooding,dark,goth,Caucasian,FALSE,serving,,
3VP28W7DUP1HZ4F36UALYWE38G3FZZ,3WROYBU7BO9RJIYGG313JE3KML4DCN,List words that describe a character,List adjectives that describe a comic book character from an image,"image, tag, picture, tagging, photo, different, comic, character, describe, adjective",$0.02 ,Mon May 06 10:44:38 PDT 2019,3,BatchId:3632512;OriginalHitTemplateId:928390877;,3600,259200,Tue May 07 09:43:18 PDT 2019,,,3KGTPGBS602IYV6B2F17L51OUNQU2D,A3IJNWM14T6CN7,Submitted,Tue May 07 07:10:45 PDT 2019,Tue May 07 07:11:15 PDT 2019,Fri May 10 07:11:15 PDT 2019,,,,30,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marveldatabase/images/1/19/Skaar_%28Earth-616%29_from_Hulk_Vol_3_7.jpg/revision/latest/scale-to-width-down/210?cb=20141018201249,serving,anxious,lonely,serious,TRUE,lonely,serious,anxious,lonely,serious,sketchy,FALSE,serving,,
